Number of frames: 1000
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z
394,-190.083068848,-325.229400635,-2474.649414063,-195.108963013,-21.475759506,-2461.466552734,-318.910400391,-35.257453918,-2183.793457031,-223.398559570,-340.620544434,-2155.989990234,
395,-190.082641602,-325.231262207,-2474.643310547,-195.105377197,-21.476524353,-2461.464599609,-318.909362793,-35.257915497,-2183.798583984,-223.401550293,-340.621551514,-2155.995605469,
396,-190.084472656,-325.230346680,-2474.652099609,-195.108963013,-21.476451874,-2461.450683594,-318.913726807,-35.259033203,-2183.796630859,-223.401565552,-340.620422363,-2155.995849609,
397,-190.086090088,-325.231506348,-2474.649169922,-195.115142822,-21.475631714,-2461.472900391,-318.914093018,-35.260822296,-2183.776123047,-223.403823853,-340.617736816,-2156.000488281,
398,-190.081405640,-325.230712891,-2474.629638672,-195.111068726,-21.476648331,-2461.470458984,-318.909545898,-35.263057709,-2183.767822266,-223.401550293,-340.620117188,-2155.999755859,
399,-190.080368042,-325.234222412,-2474.621582031,-195.106887817,-21.474369049,-2461.464355469,-318.908721924,-35.263431549,-2183.763427734,-223.400512695,-340.619537354,-2155.994384766,
400,-190.081375122,-325.233245850,-2474.635009766,-195.111755371,-21.475273132,-2461.472167969,-318.909729004,-35.262702942,-2183.761962891,-223.400680542,-340.618408203,-2155.997802734,
401,-190.082672119,-325.232971191,-2474.623046875,-195.114013672,-21.474548340,-2461.467773438,-318.909942627,-35.261734009,-2183.761230469,-223.400833130,-340.617401123,-2155.998535156,
402,-190.075149536,-325.235565186,-2474.614013672,-195.105499268,-21.475753784,-2461.463623047,-318.907135010,-35.262935638,-2183.764160156,-223.398895264,-340.618835449,-2156.005371094,
403,-190.071731567,-325.231567383,-2474.597167969,-195.099517822,-21.474985123,-2461.452148438,-318.901275635,-35.261810303,-2183.760986328,-223.394943237,-340.618652344,-2156.002197266,
404,-190.077072144,-325.230560303,-2474.609619141,-195.105743408,-21.475643158,-2461.461181641,-318.901702881,-35.263336182,-2183.765625000,-223.394104004,-340.617004395,-2155.993164063,
405,-190.081222534,-325.233184814,-2474.604003906,-195.106353760,-21.474563599,-2461.465576172,-318.901550293,-35.263820648,-2183.758300781,-223.395248413,-340.617462158,-2155.987792969,
406,-190.083251953,-325.231140137,-2474.602050781,-195.105529785,-21.476211548,-2461.462890625,-318.900054932,-35.263702393,-2183.754638672,-223.396667480,-340.617706299,-2155.993896484,
407,-190.082763672,-325.232421875,-2474.614746094,-195.102767944,-21.475713730,-2461.458984375,-318.896881104,-35.264781952,-2183.760986328,-223.391601563,-340.617858887,-2155.995361328,
408,-190.078979492,-325.230651855,-2474.608398438,-195.104324341,-21.474386215,-2461.467285156,-318.896972656,-35.263828278,-2183.753906250,-223.392547607,-340.617675781,-2155.996093750,
409,-190.082717896,-325.231231689,-2474.616699219,-195.104049683,-21.473440170,-2461.461425781,-318.898345947,-35.262428284,-2183.759765625,-223.393356323,-340.617462158,-2155.994628906,
410,-190.083587646,-325.232330322,-2474.626953125,-195.104644775,-21.473634720,-2461.468994141,-318.899719238,-35.261623383,-2183.757080078,-223.393600464,-340.618041992,-2155.997070313,
411,-190.079528809,-325.232788086,-2474.605712891,-195.101745605,-21.473447800,-2461.463134766,-318.899536133,-35.261386871,-2183.771972656,-223.391281128,-340.618255615,-2155.989746094,
412,-190.078369141,-325.235046387,-2474.614257813,-195.102294922,-21.474277496,-2461.478027344,-318.903503418,-35.259738922,-2183.786376953,-223.393157959,-340.619201660,-2155.997070313,
413,-190.083862305,-325.233306885,-2474.612304688,-195.106307983,-21.475505829,-2461.470703125,-318.908264160,-35.258857727,-2183.788330078,-223.393402100,-340.618408203,-2155.991699219,
414,-190.077713013,-325.233001709,-2474.620361328,-195.106155396,-21.474126816,-2461.475585938,-318.910430908,-35.255096436,-2183.801269531,-223.395706177,-340.619659424,-2155.991210938,
415,-190.074737549,-325.235137939,-2474.616943359,-195.106018066,-21.473184586,-2461.470458984,-318.913299561,-35.252788544,-2183.818359375,-223.393096924,-340.618865967,-2155.993408203,
416,-190.071151733,-325.231018066,-2474.595458984,-195.105102539,-21.472667694,-2461.475830078,-318.915100098,-35.252418518,-2183.826171875,-223.392761230,-340.619171143,-2155.992431641,
417,-190.080886841,-325.231323242,-2474.616699219,-195.109237671,-21.472610474,-2461.473388672,-318.919921875,-35.248718262,-2183.832519531,-223.395126343,-340.618865967,-2155.986572266,
418,-190.080810547,-325.233459473,-2474.622558594,-195.108398438,-21.472118378,-2461.482177734,-318.921630859,-35.249389648,-2183.829101563,-223.396408081,-340.619903564,-2155.979980469,
419,-190.077789307,-325.232635498,-2474.606933594,-195.110290527,-21.472566605,-2461.476562500,-318.926452637,-35.248828888,-2183.843750000,-223.396255493,-340.618591309,-2155.974609375,
420,-190.078399658,-325.234436035,-2474.625732422,-195.111511230,-21.473802567,-2461.480468750,-318.930023193,-35.248741150,-2183.848632813,-223.396713257,-340.620422363,-2155.979003906,
421,-190.077713013,-325.233398438,-2474.601074219,-195.108993530,-21.473823547,-2461.484130859,-318.926239014,-35.249217987,-2183.841796875,-223.396911621,-340.620300293,-2155.978515625,
422,-190.080459595,-325.236724854,-2474.602050781,-195.109085083,-21.476140976,-2461.468017578,-318.929962158,-35.250102997,-2183.842773438,-223.400939941,-340.621063232,-2155.975341797,
423,-190.079681396,-325.233184814,-2474.592041016,-195.110626221,-21.474348068,-2461.476074219,-318.929382324,-35.249599457,-2183.837890625,-223.400115967,-340.620758057,-2155.971923828,
424,-190.077148438,-325.235687256,-2474.608886719,-195.108001709,-21.474132538,-2461.472656250,-318.926208496,-35.250240326,-2183.835449219,-223.396926880,-340.618896484,-2155.974853516,
425,-190.074295044,-325.231903076,-2474.594482422,-195.102355957,-21.474302292,-2461.471923828,-318.924316406,-35.249065399,-2183.832519531,-223.397003174,-340.620697021,-2155.985839844,
426,-190.077163696,-325.234985352,-2474.598388672,-195.104080200,-21.474390030,-2461.470947266,-318.925262451,-35.251201630,-2183.835449219,-223.398208618,-340.620178223,-2155.993652344,
427,-190.078887939,-325.233398438,-2474.599609375,-195.108428955,-21.475536346,-2461.471191406,-318.926605225,-35.250911713,-2183.826171875,-223.401153564,-340.619506836,-2156.002197266,
428,-190.075180054,-325.231445313,-2474.596679688,-195.105270386,-21.475107193,-2461.460937500,-318.923950195,-35.250423431,-2183.831054688,-223.401473999,-340.617919922,-2156.008056641,
429,-190.073684692,-325.233428955,-2474.608154297,-195.101455688,-21.475732803,-2461.465087891,-318.918731689,-35.253864288,-2183.814697266,-223.399002075,-340.618164063,-2156.010498047,
430,-190.073455811,-325.232482910,-2474.612548828,-195.103576660,-21.475399017,-2461.463378906,-318.916656494,-35.254863739,-2183.804443359,-223.399291992,-340.617279053,-2156.022216797,
431,-190.073593140,-325.232604980,-2474.616699219,-195.107940674,-21.475194931,-2461.462646484,-318.916442871,-35.254898071,-2183.800781250,-223.400924683,-340.617187500,-2156.025634766,
432,-190.068756104,-325.228790283,-2474.611083984,-195.099319458,-21.475318909,-2461.459960938,-318.915710449,-35.253108978,-2183.813720703,-223.400268555,-340.617340088,-2156.034179688,
433,-190.063461304,-325.230224609,-2474.608642578,-195.095031738,-21.475954056,-2461.459228516,-318.909362793,-35.252182007,-2183.813232422,-223.394943237,-340.616241455,-2156.020019531,
434,-190.066558838,-325.229736328,-2474.618164063,-195.099258423,-21.474746704,-2461.454589844,-318.910858154,-35.250671387,-2183.818359375,-223.393249512,-340.616455078,-2156.012695313,
435,-190.073532104,-325.228820801,-2474.628417969,-195.103607178,-21.474550247,-2461.458251953,-318.916931152,-35.249645233,-2183.822998047,-223.397048950,-340.616943359,-2155.997802734,
436,-190.076812744,-325.228851318,-2474.637939453,-195.103149414,-21.475057602,-2461.470458984,-318.920623779,-35.251907349,-2183.831787109,-223.396423340,-340.617767334,-2155.985107422,
437,-190.074249268,-325.229919434,-2474.649658203,-195.100662231,-21.476909637,-2461.467529297,-318.920410156,-35.250629425,-2183.834716797,-223.394042969,-340.619201660,-2155.984375000,
438,-190.076919556,-325.232788086,-2474.659423828,-195.102218628,-21.475292206,-2461.455322266,-318.921325684,-35.249114990,-2183.842773438,-223.394927979,-340.618347168,-2155.986328125,
439,-190.078567505,-325.231323242,-2474.633056641,-195.100723267,-21.474781036,-2461.465087891,-318.925964355,-35.248752594,-2183.844238281,-223.398361206,-340.618469238,-2155.984375000,
440,-190.079254150,-325.229949951,-2474.609863281,-195.102951050,-21.474571228,-2461.461181641,-318.928283691,-35.248569489,-2183.845703125,-223.399719238,-340.620758057,-2155.987792969,
441,-190.079345703,-325.231445313,-2474.632324219,-195.101516724,-21.474800110,-2461.458007813,-318.925872803,-35.247005463,-2183.844726563,-223.396118164,-340.617645264,-2155.986083984,
442,-190.075210571,-325.232604980,-2474.613769531,-195.101654053,-21.476648331,-2461.469970703,-318.926513672,-35.248031616,-2183.848144531,-223.395416260,-340.619750977,-2155.983642578,
443,-190.077499390,-325.230895996,-2474.588867188,-195.104858398,-21.474996567,-2461.464843750,-318.929687500,-35.247978210,-2183.840087891,-223.398361206,-340.618530273,-2155.974853516,
444,-190.086120605,-325.229217529,-2474.589599609,-195.109375000,-21.475473404,-2461.459228516,-318.930847168,-35.248104095,-2183.835449219,-223.398498535,-340.619140625,-2155.962646484,
445,-190.079818726,-325.229827881,-2474.595458984,-195.109115601,-21.475517273,-2461.468505859,-318.930297852,-35.247657776,-2183.839355469,-223.398376465,-340.619384766,-2155.963623047,
446,-190.076675415,-325.232513428,-2474.575439453,-195.106048584,-21.476791382,-2461.462890625,-318.925109863,-35.247627258,-2183.840087891,-223.393447876,-340.619476318,-2155.969726563,
447,-190.078781128,-325.233459473,-2474.576416016,-195.102340698,-21.477478027,-2461.462646484,-318.928588867,-35.245555878,-2183.852783203,-223.395462036,-340.620544434,-2155.965087891,
448,-190.077682495,-325.233764648,-2474.586181641,-195.104278564,-21.477216721,-2461.451904297,-318.929168701,-35.244373322,-2183.857910156,-223.395584106,-340.619018555,-2155.969482422,
449,-190.073348999,-325.234832764,-2474.597412109,-195.104583740,-21.478286743,-2461.452392578,-318.924896240,-35.243885040,-2183.866210938,-223.392227173,-340.620544434,-2155.974121094,
450,-190.069137573,-325.232513428,-2474.593994141,-195.098449707,-21.476982117,-2461.446533203,-318.924224854,-35.242717743,-2183.877197266,-223.389022827,-340.620025635,-2155.972900391,
451,-190.073791504,-325.230987549,-2474.627929688,-195.096038818,-21.477380753,-2461.447998047,-318.924163818,-35.241085052,-2183.872314453,-223.389877319,-340.621307373,-2155.978759766,
452,-190.072662354,-325.230834961,-2474.640625000,-195.102676392,-21.477043152,-2461.447509766,-318.926086426,-35.240230560,-2183.878173828,-223.389816284,-340.619384766,-2155.968994141,
453,-190.067520142,-325.227355957,-2474.632324219,-195.098602295,-21.478624344,-2461.433593750,-318.922424316,-35.239089966,-2183.879882813,-223.388732910,-340.617462158,-2155.971923828,
454,-190.065231323,-325.228179932,-2474.642089844,-195.094223022,-21.478559494,-2461.438720703,-318.917663574,-35.239685059,-2183.870849609,-223.387283325,-340.618103027,-2155.977294922,
455,-190.066558838,-325.228485107,-2474.641113281,-195.096466064,-21.479812622,-2461.447509766,-318.920562744,-35.240341187,-2183.878417969,-223.387878418,-340.619384766,-2155.977539063,
456,-190.065124512,-325.229034424,-2474.647705078,-195.101104736,-21.478000641,-2461.445800781,-318.922668457,-35.239791870,-2183.880615234,-223.388198853,-340.617004395,-2155.974609375,
457,-190.067581177,-325.233154297,-2474.637451172,-195.098907471,-21.481060028,-2461.446533203,-318.921203613,-35.241752625,-2183.873046875,-223.389465332,-340.619873047,-2155.970214844,
458,-190.065521240,-325.231048584,-2474.640625000,-195.093673706,-21.479242325,-2461.430664063,-318.918548584,-35.243293762,-2183.870117188,-223.389236450,-340.620544434,-2155.967773438,
459,-190.074584961,-325.234130859,-2474.644042969,-195.098999023,-21.479665756,-2461.436523438,-318.920074463,-35.245376587,-2183.856933594,-223.389526367,-340.618713379,-2155.963867188,
460,-190.073547363,-325.231231689,-2474.648925781,-195.102828979,-21.481290817,-2461.435791016,-318.921813965,-35.246543884,-2183.848632813,-223.390441895,-340.620727539,-2155.963623047,
461,-190.071090698,-325.229095459,-2474.639404297,-195.099044800,-21.481691360,-2461.434570313,-318.918395996,-35.247966766,-2183.835937500,-223.388473511,-340.619415283,-2155.961181641,
462,-190.073547363,-325.230224609,-2474.640380859,-195.096527100,-21.480796814,-2461.430175781,-318.917419434,-35.251567841,-2183.832031250,-223.388458252,-340.621551514,-2155.955078125,
463,-190.073257446,-325.227996826,-2474.629638672,-195.102005005,-21.479139328,-2461.433349609,-318.917205811,-35.251888275,-2183.820556641,-223.389755249,-340.619995117,-2155.959472656,
464,-190.075271606,-325.233215332,-2474.602539063,-195.105377197,-21.481069565,-2461.442871094,-318.921203613,-35.250720978,-2183.822753906,-223.391677856,-340.620147705,-2155.958496094,
465,-190.070449829,-325.231262207,-2474.582519531,-195.099975586,-21.478521347,-2461.435058594,-318.920379639,-35.248977661,-2183.828369141,-223.391082764,-340.618347168,-2155.962402344,
466,-190.073669434,-325.233001709,-2474.591064453,-195.099777222,-21.481718063,-2461.434814453,-318.920959473,-35.247985840,-2183.833496094,-223.391387939,-340.618469238,-2155.963134766,
467,-190.070968628,-325.233032227,-2474.591552734,-195.102508545,-21.479648590,-2461.436279297,-318.920623779,-35.249477386,-2183.834472656,-223.391586304,-340.620117188,-2155.964843750,
468,-190.071426392,-325.231842041,-2474.590576172,-195.106933594,-21.480331421,-2461.439697266,-318.920623779,-35.248733521,-2183.834960938,-223.391525269,-340.619476318,-2155.961914063,
469,-190.071121216,-325.231323242,-2474.608154297,-195.097000122,-21.479797363,-2461.432861328,-318.917724609,-35.249088287,-2183.833984375,-223.391799927,-340.618377686,-2155.966308594,
470,-190.073867798,-325.233062744,-2474.620117188,-195.097183228,-21.479930878,-2461.435058594,-318.913787842,-35.250659943,-2183.826171875,-223.389587402,-340.619140625,-2155.968994141,
471,-190.070495605,-325.231536865,-2474.593994141,-195.098251343,-21.477170944,-2461.443847656,-318.914398193,-35.248752594,-2183.827148438,-223.389846802,-340.618927002,-2155.964599609,
472,-190.070846558,-325.230499268,-2474.586669922,-195.102966309,-21.475547791,-2461.461425781,-318.912109375,-35.249378204,-2183.819824219,-223.389389038,-340.618957520,-2155.966308594,
473,-190.073104858,-325.234436035,-2474.593017578,-195.100982666,-21.476102829,-2461.455810547,-318.911224365,-35.251171112,-2183.819824219,-223.389328003,-340.618835449,-2155.961669922,
474,-190.069595337,-325.232635498,-2474.581787109,-195.101989746,-21.474628448,-2461.466064453,-318.908630371,-35.252239227,-2183.811523438,-223.388061523,-340.617401123,-2155.961425781,
475,-190.066665649,-325.233337402,-2474.568359375,-195.104827881,-21.472885132,-2461.464599609,-318.908721924,-35.253292084,-2183.810546875,-223.389266968,-340.618621826,-2155.961181641,
476,-190.067626953,-325.231628418,-2474.537841797,-195.104400635,-21.472593307,-2461.465820313,-318.907287598,-35.251415253,-2183.801757813,-223.389328003,-340.616424561,-2155.956542969,
477,-190.064254761,-325.235260010,-2474.550781250,-195.099563599,-21.472583771,-2461.462890625,-318.905975342,-35.253253937,-2183.802246094,-223.388320923,-340.617309570,-2155.959228516,
478,-190.062866211,-325.233978271,-2474.542480469,-195.099060059,-21.472646713,-2461.458740234,-318.903533936,-35.254188538,-2183.803955078,-223.388366699,-340.620391846,-2155.963134766,
479,-190.064270020,-325.233856201,-2474.563232422,-195.099548340,-21.473823547,-2461.458251953,-318.904327393,-35.252159119,-2183.808349609,-223.387008667,-340.617980957,-2155.963623047,
480,-190.062316895,-325.233886719,-2474.550537109,-195.099044800,-21.475017548,-2461.459716797,-318.904327393,-35.253440857,-2183.808593750,-223.387115479,-340.618225098,-2155.956787109,
481,-190.061279297,-325.235229492,-2474.556152344,-195.096969604,-21.473731995,-2461.462158203,-318.904388428,-35.251880646,-2183.813720703,-223.389038086,-340.619445801,-2155.958984375,
